Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
56693,Chinese and Mongolian,Chinese,Asian,347.3333,2477.8546,48.7673,108.3621,Chinese and Mongolian
56694,Chinese and Mongolian,Chinese,Asian,1746.4303,9663.1950,803.3373,127.8374,Chinese and Mongolian
56695,Chinese and Mongolian,Chinese,Asian,14.5846,609.1324,94.2661,16.5778,Chinese and Mongolian
56696,Chinese and Mongolian,Chinese,Asian,17.3098,691.5280,29.3154,56.0314,Chinese and Mongolian
56697,Chinese and Mongolian,Chinese,Asian,1.6427,349.7060,0.7581,38.7048,Chinese and Mongolian
56698,Chinese and Mongolian,Chinese,Asian,362.2841,4154.3758,129.8553,252.3465,Chinese and Mongolian
56699,Chinese and Mongolian,Chinese,Asian,31.6402,760.0577,110.0140,20.8766,Chinese and Mongolian
56700,Chinese and Mongolian,Chinese,Asian,127.5754,1049.1026,112.9265,4.3601,Chinese and Mongolian
56701,Chinese and Mongolian,Chinese,Asian,61.0864,1061.6198,113.1213,43.7509,Chinese and Mongolian
56702,Chinese and Mongolian,Chinese,Asian,113.7320,855.1650,55.6275,24.5566,Chinese and Mongolian
56703,Chinese and Mongolian,Chinese,Asian,90.4577,1143.9584,183.4028,5.0471,Chinese and Mongolian
56704,Chinese and Mongolian,Chinese,Asian,11.4926,1915.5873,363.8185,36.8313,Chinese and Mongolian
56705,Chinese and Mongolian,Chinese,Asian,87.4280,2250.1724,81.6663,177.7913,Chinese and Mongolian
56706,Chinese and Mongolian,Chinese,Asian,22.9310,1146.2542,91.0898,73.6371,Chinese and Mongolian
56707,Chinese and Mongolian,Chinese,Asian,28.6400,729.7174,25.0348,57.6507,Chinese and Mongolian
56708,Chinese and Mongolian,Chinese,Asian,1.8645,838.0669,97.1789,46.6397,Chinese and Mongolian
56709,Chinese and Mongolian,Chinese,Asian,74.9346,412.7500,29.1050,5.6522,Chinese and Mongolian
56710,Chinese and Mongolian,Chinese,Asian,62.1516,723.1113,53.7068,30.7925,Chinese and Mongolian
56711,Chinese and Mongolian,Chinese,Asian,2.4307,850.6000,2.0574,92.9853,Chinese and Mongolian
56712,Chinese and Mongolian,Chinese,Asian,135.7026,4200.6600,14.4586,408.3476,Chinese and Mongolian
56713,Chinese and Mongolian,Chinese,Asian,157.2607,838.6050,14.5524,18.0349,Chinese and Mongolian
56714,Chinese and Mongolian,Chinese,Asian,97.0398,858.7534,76.1778,20.7079,Chinese and Mongolian
56715,Chinese and Mongolian,Chinese,Asian,8.8342,351.4030,7.0773,33.3309,Chinese and Mongolian
56716,Chinese and Mongolian,Chinese,Asian,6.0424,2589.2440,97.2098,238.9530,Chinese and Mongolian
56717,Chinese and Mongolian,Chinese,Asian,62.4546,729.0028,2.3585,54.5378,Chinese and Mongolian
56718,Chinese and Mongolian,Chinese,Asian,317.3605,1591.3465,39.8168,14.7769,Chinese and Mongolian
56719,Chinese and Mongolian,Chinese,Asian,17.6118,1412.0098,19.5126,140.8330,Chinese and Mongolian
56720,Chinese and Mongolian,Chinese,Asian,14.3823,320.5746,6.0851,26.8347,Chinese and Mongolian
56721,Chinese and Mongolian,Chinese,Asian,1559.4762,7082.7000,404.5570,37.7032,Chinese and Mongolian
56722,Chinese and Mongolian,Chinese,Asian,128.7235,940.7928,78.8963,13.4606,Chinese and Mongolian
56723,Chinese and Mongolian,Chinese,Asian,4.7495,292.5992,2.4126,30.2574,Chinese and Mongolian
56724,Chinese and Mongolian,Chinese,Asian,25.6294,1374.5573,105.2846,93.5243,Chinese and Mongolian
56725,Chinese and Mongolian,Chinese,Asian,9.5033,795.4879,55.9818,58.7791,Chinese and Mongolian
56726,Chinese and Mongolian,Chinese,Asian,75.8465,305.1275,5.8908,0.3934,Chinese and Mongolian
56727,Chinese and Mongolian,Chinese,Asian,11.3941,144.9507,6.1490,9.6166,Chinese and Mongolian
